Title,Analysis,keywords,result
660% vs 4.4%..수입 전기차 판매 '폭발적',"제목: 660% vs 4.4%..수입 전기차 판매 '폭발적'  
키워드: 폭발적, 수입 전기차, 판매 증가  
결과: 긍정  ","제목: 660% vs 4.4%..수입 전기차 판매 '폭발적'  
",": 폭발적, 수입 전기차, 판매 증가  
결과: 긍정  "
전기차 판도 바꾼 진격의 테슬라..신차 부재 국내 시장 접수,"제목: 전기차 판도 바꾼 진격의 테슬라..신차 부재 국내 시장 접수

키워드: 전기차, 테슬라, 신차, 시장 접수, 판도 변화

결과: 긍정 (테슬라의 영향력과 변화 가능성을 강조하고 있으나, '신차 부재'는 약간의 부정적 뉘앙스를 가질 수 있음)","제목: 전기차 판도 바꾼 진격의 테슬라..신차 부재 국내 시장 접수

",": 전기차, 테슬라, 신차, 시장 접수, 판도 변화

결과: 긍정 (테슬라의 영향력과 변화 가능성을 강조하고 있으나, '신차 부재'는 약간의 부정적 뉘앙스를 가질 수 있음)"
"코나 전기차 화재 원인, 왜 냉각수 문제는 고려 안하나","제목: 코나 전기차 화재 원인, 왜 냉각수 문제는 고려 안하나  
키워드: 화재, 냉각수, 문제, 원인  
결과: 부정  ","제목: 코나 전기차 화재 원인, 왜 냉각수 문제는 고려 안하나  
",": 화재, 냉각수, 문제, 원인  
결과: 부정  "
"점점 뜨거워지는 전기차 경쟁..혼다, 10월 첫 전기차 양산","제목: 점점 뜨거워지는 전기차 경쟁..혼다, 10월 첫 전기차 양산  
키워드: 전기차, 경쟁, 혼다, 양산  
결과: 긍정  ","제목: 점점 뜨거워지는 전기차 경쟁..혼다, 10월 첫 전기차 양산  
",": 전기차, 경쟁, 혼다, 양산  
결과: 긍정  "
[생생경제] 현대 전기차 베터리3파전? '경쟁'보다 '협업'의미 더 커,"제목: 현대 전기차 베터리3파전? '경쟁'보다 '협업'의미 더 커  
키워드: 현대 전기차, 베터리, 경쟁, 협업  
결과: 긍정  

이 제목은 '협업'이라는 긍정적인 요소를 강조하며, 경쟁보다 협력의 중요성을 부각시키고 있습니다.","제목: 현대 전기차 베터리3파전? '경쟁'보다 '협업'의미 더 커  
",": 현대 전기차, 베터리, 경쟁, 협업  
결과: 긍정  

이 제목은 '협업'이라는 긍정적인 요소를 강조하며, 경쟁보다 협력의 중요성을 부각시키고 있습니다."
[이슈분석] 대망의 테슬라 '배터리 데이'..전기차 배터리 미래는?,"제목: [이슈분석] 대망의 테슬라 '배터리 데이'..전기차 배터리 미래는?  
키워드: 테슬라, 배터리 데이, 전기차, 미래  
결과: 긍정  ","제목: [이슈분석] 대망의 테슬라 '배터리 데이'..전기차 배터리 미래는?  
",": 테슬라, 배터리 데이, 전기차, 미래  
결과: 긍정  "
中 지리 전기차 출시 앞서 전시장 확충..테슬라와 일전 예고,"제목: 中 지리 전기차 출시 앞서 전시장 확충..테슬라와 일전 예고  
키워드: 지리, 전기차, 전시장 확충, 테슬라, 일전  
결과: 부정적","제목: 中 지리 전기차 출시 앞서 전시장 확충..테슬라와 일전 예고  
",": 지리, 전기차, 전시장 확충, 테슬라, 일전  
결과: 부정적"
"전기차 '사용 후 배터리' 재활용, 차세대 먹거리로 뜨나","제목: 전기차 '사용 후 배터리' 재활용, 차세대 먹거리로 뜨나  
키워드: 전기차, 배터리, 재활용, 차세대 먹거리  
결과: 긍정  ","제목: 전기차 '사용 후 배터리' 재활용, 차세대 먹거리로 뜨나  
",": 전기차, 배터리, 재활용, 차세대 먹거리  
결과: 긍정  "
포터·봉고 EV는 벌써 인기..내년 '전기차 대중화' 예산 1兆,"제목: 포터·봉고 EV는 벌써 인기..내년 '전기차 대중화' 예산 1兆  
키워드: 인기, 전기차 대중화, 예산  
결과: 긍정","제목: 포터·봉고 EV는 벌써 인기..내년 '전기차 대중화' 예산 1兆  
",": 인기, 전기차 대중화, 예산  
결과: 긍정"
"쌍용 전기차 '코란도 e-모션', 시험생산 시작..미래차 경쟁력 강화도 추진","- 제목: 쌍용 전기차 '코란도 e-모션', 시험생산 시작..미래차 경쟁력 강화도 추진
- 키워드: 쌍용, 전기차, 코란도 e-모션, 시험생산, 미래차, 경쟁력, 강화
- 결과: 긍정","- 제목: 쌍용 전기차 '코란도 e-모션', 시험생산 시작..미래차 경쟁력 강화도 추진
- ",": 쌍용, 전기차, 코란도 e-모션, 시험생산, 미래차, 경쟁력, 강화
- 결과: 긍정"
"일론 머스크 ""2천만 원대 전기차 내놓겠다""","제목: 일론 머스크 ""2천만 원대 전기차 내놓겠다""  
키워드: 일론 머스크, 전기차, 2천만 원대  
결과: 긍정  ","제목: 일론 머스크 ""2천만 원대 전기차 내놓겠다""  
",": 일론 머스크, 전기차, 2천만 원대  
결과: 긍정  "
글로벌 전기차 업체 화재로 잇단 리콜..'K-배터리'도 곤혹,"제목: 글로벌 전기차 업체 화재로 잇단 리콜..'K-배터리'도 곤혹  
키워드: 화재, 리콜, 곤혹  
결과: 부정  ","제목: 글로벌 전기차 업체 화재로 잇단 리콜..'K-배터리'도 곤혹  
",": 화재, 리콜, 곤혹  
결과: 부정  "
"전기차 주가 급등하는데..美캐딜락 딜러들 ""전기차 안 판다""","제목: 전기차 주가 급등하는데..美캐딜락 딜러들 ""전기차 안 판다""  
키워드: 전기차, 주가 급등, 딜러, 안 판다  
결과: 부정","제목: 전기차 주가 급등하는데..美캐딜락 딜러들 ""전기차 안 판다""  
",": 전기차, 주가 급등, 딜러, 안 판다  
결과: 부정"
"제주 국제전기차엑스포, 12월로 또 연기","제목: 제주 국제전기차엑스포, 12월로 또 연기  
키워드: 제주, 국제전기차엑스포, 연기  
결과: 부정","제목: 제주 국제전기차엑스포, 12월로 또 연기  
",": 제주, 국제전기차엑스포, 연기  
결과: 부정"
'외제차보다 무섭다'..전기차 배터리 교체비만 수천만원,"제목: '외제차보다 무섭다'..전기차 배터리 교체비만 수천만원  
키워드: 무섭다, 전기차, 배터리, 교체비, 수천만원  
결과: 부정  ","제목: '외제차보다 무섭다'..전기차 배터리 교체비만 수천만원  
",": 무섭다, 전기차, 배터리, 교체비, 수천만원  
결과: 부정  "
수입 전기차 돌풍 이끈 테슬라 모델3..성과와 과제,"제목: 수입 전기차 돌풍 이끈 테슬라 모델3..성과와 과제  
키워드: 수입 전기차, 돌풍, 테슬라 모델3, 성과, 과제  
결과: 중립 (성과와 과제를 언급하며 긍정과 부정의 요소가 혼합됨)","제목: 수입 전기차 돌풍 이끈 테슬라 모델3..성과와 과제  
",": 수입 전기차, 돌풍, 테슬라 모델3, 성과, 과제  
결과: 중립 (성과와 과제를 언급하며 긍정과 부정의 요소가 혼합됨)"
"정의선 ""5년내 세계 1위""..'전기차 대박' 선언","제목: 정의선 ""5년내 세계 1위""..'전기차 대박' 선언  
키워드: 정의선, 세계 1위, 전기차, 대박  
결과: 긍정적","제목: 정의선 ""5년내 세계 1위""..'전기차 대박' 선언  
",": 정의선, 세계 1위, 전기차, 대박  
결과: 긍정적"
"""전기차 시장, 이젠 티핑포인트에 이르렀다""","제목: 전기차 시장, 이젠 티핑포인트에 이르렀다  
키워드: 전기차, 시장, 티핑포인트  
결과: 긍정","제목: 전기차 시장, 이젠 티핑포인트에 이르렀다  
",": 전기차, 시장, 티핑포인트  
결과: 긍정"
"전기차 시장 꽃피는데, 중국이 부품산업 싹쓸이할 판","제목: 전기차 시장 꽃피는데, 중국이 부품산업 싹쓸이할 판  
키워드: 전기차, 시장, 중국, 부품산업, 싹쓸이  
결과: 부정  ","제목: 전기차 시장 꽃피는데, 중국이 부품산업 싹쓸이할 판  
",": 전기차, 시장, 중국, 부품산업, 싹쓸이  
결과: 부정  "
사우디서도 달린다..현대차 수소전기차 라인업은?,"제목: 사우디서도 달린다..현대차 수소전기차 라인업은?  
키워드: 사우디, 현대차, 수소전기차, 라인업  
결과: 긍정  ","제목: 사우디서도 달린다..현대차 수소전기차 라인업은?  
",": 사우디, 현대차, 수소전기차, 라인업  
결과: 긍정  "
논란의 '전기차 코나' 국내 단종 검토..차주는 불안,"| 제목                          | 키워드               | 결과   |
|-----------------------------|---------------------|-------|
| 논란의 '전기차 코나' 국내 단종 검토..차주는 불안 | 논란, 단종, 불안 | 부정적 |",| 제목                          | ,"               | 결과   |
|-----------------------------|---------------------|-------|
| 논란의 '전기차 코나' 국내 단종 검토..차주는 불안 | 논란, 단종, 불안 | 부정적 |"
"GM, 전기차 생산에 20억달러 투자..오프로드 전기차 '허머' 공개(종합)","제목: GM, 전기차 생산에 20억달러 투자..오프로드 전기차 '허머' 공개(종합)

키워드: GM, 전기차, 투자, 허머, 오프로드

결과: 긍정","제목: GM, 전기차 생산에 20억달러 투자..오프로드 전기차 '허머' 공개(종합)

",": GM, 전기차, 투자, 허머, 오프로드

결과: 긍정"
"아우디폭스바겐코리아 ""내년 전기차 포함 20종 이상 출시""","제목: 아우디폭스바겐코리아 ""내년 전기차 포함 20종 이상 출시""  
키워드: 아우디, 폭스바겐, 전기차, 출시, 20종  
결과: 긍정","제목: 아우디폭스바겐코리아 ""내년 전기차 포함 20종 이상 출시""  
",": 아우디, 폭스바겐, 전기차, 출시, 20종  
결과: 긍정"
전기차 보조금 줬더니.. 테슬라만 16배 폭풍성장,"제목: 전기차 보조금 줬더니.. 테슬라만 16배 폭풍성장  
키워드: 전기차, 보조금, 테슬라, 폭풍성장  
결과: 긍정  ","제목: 전기차 보조금 줬더니.. 테슬라만 16배 폭풍성장  
",": 전기차, 보조금, 테슬라, 폭풍성장  
결과: 긍정  "
"제주도, 전기차 '충전기 공유' 사업화 착수","| 제목                               | 키워드              | 결과  |
|----------------------------------|------------------|------|
| 제주도, 전기차 '충전기 공유' 사업화 착수 | 제주도, 전기차, 충전기 공유, 사업화 | 긍정 |",| 제목                               | ,"              | 결과  |
|----------------------------------|------------------|------|
| 제주도, 전기차 '충전기 공유' 사업화 착수 | 제주도, 전기차, 충전기 공유, 사업화 | 긍정 |"
韓전기차 시장 개척한 'SM3 Z.E.'..올 연말 판매 종료,"제목: 韓전기차 시장 개척한 'SM3 Z.E.'..올 연말 판매 종료  
키워드: 전기차, SM3 Z.E., 시장 개척, 판매 종료  
결과: 부정  ","제목: 韓전기차 시장 개척한 'SM3 Z.E.'..올 연말 판매 종료  
",": 전기차, SM3 Z.E., 시장 개척, 판매 종료  
결과: 부정  "
전기차는 매년 느는데..충전소 인프라 '소걸음'에 곳곳서 갈등,"제목: 전기차는 매년 느는데..충전소 인프라 '소걸음'에 곳곳서 갈등  
키워드: 전기차, 충전소, 인프라, 갈등  
결과: 부정","제목: 전기차는 매년 느는데..충전소 인프라 '소걸음'에 곳곳서 갈등  
",": 전기차, 충전소, 인프라, 갈등  
결과: 부정"
"[ET] 애플, 전기차 시장 등판?..K-배터리 영향은?","제목: 애플, 전기차 시장 등판?..K-배터리 영향은?  
키워드: 애플, 전기차, K-배터리, 등판, 영향  
결과: 중립(부정도 긍정도 아닌 상황을 암시하는 제목)  ","제목: 애플, 전기차 시장 등판?..K-배터리 영향은?  
",": 애플, 전기차, K-배터리, 등판, 영향  
결과: 중립(부정도 긍정도 아닌 상황을 암시하는 제목)  "
"""전기차 비싸게 살 필요 있나?""..르노삼성 SM3 Z.E.-르노 트위지","제목: ""전기차 비싸게 살 필요 있나? ..르노삼성 SM3 Z.E.-르노 트위지""  
키워드: 전기차, 비싸다, 필요  
결과: 부정","제목: ""전기차 비싸게 살 필요 있나? ..르노삼성 SM3 Z.E.-르노 트위지""  
",": 전기차, 비싸다, 필요  
결과: 부정"
[조재환의 EV세상] 비 맞으며 전기차 충전 언제까지?,"- 제목: [조재환의 EV세상] 비 맞으며 전기차 충전 언제까지?
- 키워드: 비, 전기차, 충전
- 결과: 부정적","- 제목: [조재환의 EV세상] 비 맞으며 전기차 충전 언제까지?
- ",": 비, 전기차, 충전
- 결과: 부정적"
"갈 길 먼 전기차 충전 인프라, 대안은 없을까","- 제목: 갈 길 먼 전기차 충전 인프라, 대안은 없을까
- 키워드: 갈 길 먼, 전기차, 충전 인프라, 대안
- 결과: 부정적","- 제목: 갈 길 먼 전기차 충전 인프라, 대안은 없을까
- ",": 갈 길 먼, 전기차, 충전 인프라, 대안
- 결과: 부정적"
비 많이 오는데..전기차 괜찮을까?,"제목: 비 많이 오는데..전기차 괜찮을까?  
키워드: 비, 전기차, 괜찮을까  
결과: 부정 (비와 관련된 우려가 느껴짐)","제목: 비 많이 오는데..전기차 괜찮을까?  
",": 비, 전기차, 괜찮을까  
결과: 부정 (비와 관련된 우려가 느껴짐)"
"한국기업 배터리 장착 전기차 모델, 中보조금 목록 포함돼","- 제목: 한국기업 배터리 장착 전기차 모델, 中보조금 목록 포함돼
- 키워드: 한국기업, 배터리, 전기차, 모델, 중국, 보조금, 목록
- 결과: 중립 (내용이 보조금 목록에 포함되었다는 정보를 전달하고 있어 긍정적 혹은 부정적 감정이 드러나지 않음)","- 제목: 한국기업 배터리 장착 전기차 모델, 中보조금 목록 포함돼
- ",": 한국기업, 배터리, 전기차, 모델, 중국, 보조금, 목록
- 결과: 중립 (내용이 보조금 목록에 포함되었다는 정보를 전달하고 있어 긍정적 혹은 부정적 감정이 드러나지 않음)"
전기차가 쏘아올린 자동차 혁명,"제목: 전기차가 쏘아올린 자동차 혁명  
키워드: 전기차, 혁명  
결과: 긍정","제목: 전기차가 쏘아올린 자동차 혁명  
",": 전기차, 혁명  
결과: 긍정"
"폭스바겐, 가격 '확' 낮춘 전기차 내놓을까?","제목: 폭스바겐, 가격 '확' 낮춘 전기차 내놓을까?  
키워드: 폭스바겐, 가격 낮춤, 전기차  
결과: 부정적 (가격이 낮춰질 가능성에 대한 의문과 불확실성을 나타내는 표현이 포함됨)","제목: 폭스바겐, 가격 '확' 낮춘 전기차 내놓을까?  
",": 폭스바겐, 가격 낮춤, 전기차  
결과: 부정적 (가격이 낮춰질 가능성에 대한 의문과 불확실성을 나타내는 표현이 포함됨)"
"서울, 전기차 보급 대수 7년만에 '제주' 앞섰다","제목: 서울, 전기차 보급 대수 7년만에 '제주' 앞섰다  
키워드: 서울, 전기차, 보급 대수, 제주  
결과: 긍정","제목: 서울, 전기차 보급 대수 7년만에 '제주' 앞섰다  
",": 서울, 전기차, 보급 대수, 제주  
결과: 긍정"
